Timestamp,Data
2025-02-22 15:41:26,Gyroscope: X: 385.00 Y: -332.50 Z: 157.50
2025-02-22 15:41:26,933
2025-02-22 15:41:27,Accelerometer: X: -119.07 Y: -31.84 Z: -966.00
2025-02-22 15:41:27,Gyroscope: X: 315.00 Y: -332.50 Z: 87.50
2025-02-22 15:41:27,933
2025-02-22 15:41:28,Accelerometer: X: -119.07 Y: -31.72 Z: -966.00
2025-02-22 15:41:28,Gyroscope: X: 385.00 Y: -227.50 Z: 192.50
2025-02-22 15:41:28,933
2025-02-22 15:41:29,Accelerometer: X: -118.83 Y: -31.84 Z: -965.87
2025-02-22 15:41:29,Gyroscope: X: 385.00 Y: -262.50 Z: 140.00
2025-02-22 15:41:30,932
2025-02-22 15:41:30,Accelerometer: X: -118.83 Y: -31.72 Z: -965.75
2025-02-22 15:41:30,Gyroscope: X: 402.50 Y: -367.50 Z: 175.00
2025-02-22 15:41:31,934
2025-02-22 15:41:31,Accelerometer: X: -118.83 Y: -31.60 Z: -965.87
2025-02-22 15:41:31,Gyroscope: X: 367.50 Y: -367.50 Z: 105.00
2025-02-22 15:41:31,933
2025-02-22 15:41:32,Accelerometer: X: -118.83 Y: -31.84 Z: -966.00
2025-02-22 15:41:32,Gyroscope: X: 367.50 Y: -245.00 Z: 122.50
2025-02-22 15:41:32,934
2025-02-22 15:41:33,Accelerometer: X: -118.95 Y: -31.72 Z: -966.00
2025-02-22 15:41:33,Gyroscope: X: 402.50 Y: -297.50 Z: 105.00
2025-02-22 15:41:34,933
2025-02-22 15:41:34,Accelerometer: X: -118.71 Y: -31.72 Z: -965.75
2025-02-22 15:41:34,Gyroscope: X: 402.50 Y: -280.00 Z: 192.50
2025-02-22 15:41:35,934
2025-02-22 15:41:35,Accelerometer: X: -118.83 Y: -31.72 Z: -965.87
2025-02-22 15:41:36,Gyroscope: X: 350.00 Y: -210.00 Z: 122.50
2025-02-22 15:41:36,934
2025-02-22 15:41:36,Accelerometer: X: -118.71 Y: -31.35 Z: -966.00
2025-02-22 15:41:36,Gyroscope: X: 385.00 Y: -280.00 Z: 87.50
2025-02-22 15:41:37,934
2025-02-22 15:41:37,Accelerometer: X: -120.54 Y: -31.60 Z: -966.48
2025-02-22 15:41:37,Gyroscope: X: 857.50 Y: -6510.00 Z: 3342.50
2025-02-22 15:41:38,933
2025-02-22 15:41:38,Accelerometer: X: -284.26 Y: -266.94 Z: -893.53
2025-02-22 15:41:38,Gyroscope: X: 20737.50 Y: 8190.00 Z: 4165.00
2025-02-22 15:41:39,933
2025-02-22 15:41:39,Accelerometer: X: -173.00 Y: -425.05 Z: -873.28
2025-02-22 15:41:40,Gyroscope: X: 11742.50 Y: 6685.00 Z: -1890.00
2025-02-22 15:41:40,932
2025-02-22 15:41:40,Accelerometer: X: -94.67 Y: -303.29 Z: -928.05
2025-02-22 15:41:41,Gyroscope: X: 5075.00 Y: -3570.00 Z: -735.00
2025-02-22 15:41:41,932
2025-02-22 15:41:41,Accelerometer: X: -55.75 Y: -261.93 Z: -942.94
2025-02-22 15:41:42,Gyroscope: X: -1470.00 Y: 5337.50 Z: 5792.50
2025-02-22 15:41:42,932
2025-02-22 15:41:42,Accelerometer: X: -53.68 Y: -151.04 Z: -961.36
2025-02-22 15:41:43,Gyroscope: X: 14665.00 Y: 2555.00 Z: -5355.00
2025-02-22 15:41:43,934
2025-02-22 15:41:43,Accelerometer: X: -82.84 Y: -739.81 Z: -660.26
2025-02-22 15:41:44,Gyroscope: X: 28665.00 Y: 9450.00 Z: -2152.50
2025-02-22 15:41:44,933
2025-02-22 15:41:44,Accelerometer: X: -26.60 Y: -746.03 Z: -664.66
2025-02-22 15:41:45,Gyroscope: X: 437.50 Y: -1995.00 Z: -1260.00
2025-02-22 15:41:45,933
2025-02-22 15:41:45,Accelerometer: X: -25.38 Y: -766.77 Z: -640.62
2025-02-22 15:41:46,Gyroscope: X: -8855.00 Y: -455.00 Z: 350.00
2025-02-22 15:41:46,932
2025-02-22 15:41:47,Accelerometer: X: -24.28 Y: -783.36 Z: -621.10
2025-02-22 15:41:47,Gyroscope: X: -41335.00 Y: -1015.00 Z: 752.50
2025-02-22 15:41:47,933
2025-02-22 15:41:48,Accelerometer: X: -31.23 Y: -435.78 Z: -883.04
2025-02-22 15:41:48,Gyroscope: X: 13335.00 Y: -70.00 Z: -52.50
2025-02-22 15:41:48,933
2025-02-22 15:41:49,Accelerometer: X: -13.30 Y: -989.66 Z: -68.44
2025-02-22 15:41:49,Gyroscope: X: 20615.00 Y: -6212.50 Z: -3080.00
2025-02-22 15:41:49,934
2025-02-22 15:41:50,Accelerometer: X: 10.74 Y: -1025.29 Z: 24.40
2025-02-22 15:41:50,Gyroscope: X: -315.00 Y: 1575.00 Z: 525.00
2025-02-22 15:41:50,934
2025-02-22 15:41:51,Accelerometer: X: 11.22 Y: -1025.29 Z: 27.94
2025-02-22 15:41:51,Gyroscope: X: 350.00 Y: -385.00 Z: 140.00
2025-02-22 15:41:51,933
2025-02-22 15:41:52,Accelerometer: X: 19.28 Y: -1024.92 Z: 30.26
2025-02-22 15:41:52,Gyroscope: X: 385.00 Y: -437.50 Z: 192.50
2025-02-22 15:41:52,933
2025-02-22 15:41:53,Accelerometer: X: 13.54 Y: -1025.29 Z: 31.23
2025-02-22 15:41:53,Gyroscope: X: 332.50 Y: -315.00 Z: 227.50
2025-02-22 15:41:53,932
2025-02-22 15:41:54,Accelerometer: X: 14.03 Y: -1025.04 Z: 31.11
2025-02-22 15:41:54,Gyroscope: X: 385.00 Y: -577.50 Z: 157.50
2025-02-22 15:41:54,932
2025-02-22 15:41:55,Accelerometer: X: 13.66 Y: -1025.04 Z: 31.23
2025-02-22 15:41:55,Gyroscope: X: 420.00 Y: -315.00 Z: 140.00
2025-02-22 15:41:55,932
2025-02-22 15:41:56,Accelerometer: X: 13.42 Y: -1025.04 Z: 31.23
2025-02-22 15:41:56,Gyroscope: X: 402.50 Y: -280.00 Z: 87.50
2025-02-22 15:41:56,933
2025-02-22 15:41:57,Accelerometer: X: 12.93 Y: -1025.29 Z: 31.48
2025-02-22 15:41:57,Gyroscope: X: 402.50 Y: -280.00 Z: 35.00
2025-02-22 15:41:58,932
2025-02-22 15:41:58,Accelerometer: X: 12.20 Y: -1025.29 Z: 32.57
2025-02-22 15:41:58,Gyroscope: X: 332.50 Y: -262.50 Z: 70.00
2025-02-22 15:41:59,933
2025-02-22 15:41:59,Accelerometer: X: 13.30 Y: -1025.17 Z: 31.72
2025-02-22 15:41:59,Gyroscope: X: 420.00 Y: -297.50 Z: 192.50
2025-02-22 15:42:00,932
2025-02-22 15:42:00,Accelerometer: X: 13.54 Y: -1025.04 Z: 31.60
2025-02-22 15:42:00,Gyroscope: X: 472.50 Y: -315.00 Z: 157.50
2025-02-22 15:42:01,933
2025-02-22 15:42:01,Accelerometer: X: 13.30 Y: -1025.04 Z: 31.72
2025-02-22 15:42:01,Gyroscope: X: 332.50 Y: -297.50 Z: 175.00
2025-02-22 15:42:02,933
2025-02-22 15:42:02,Accelerometer: X: 13.30 Y: -1025.04 Z: 31.72
2025-02-22 15:42:02,Gyroscope: X: 367.50 Y: -315.00 Z: 192.50
2025-02-22 15:42:03,933
2025-02-22 15:42:03,Accelerometer: X: 13.42 Y: -1025.04 Z: 31.35
2025-02-22 15:42:03,Gyroscope: X: 437.50 Y: -262.50 Z: 87.50
2025-02-22 15:42:04,313
2025-02-22 15:42:04,Accelerometer: X: 13.18 Y: -1025.04 Z: 31.23
2025-02-22 15:42:04,Gyroscope: X: 490.00 Y: -262.50 Z: 245.00
2025-02-22 15:42:05,933
2025-02-22 15:42:05,Accelerometer: X: 12.93 Y: -1025.29 Z: 31.23
2025-02-22 15:42:05,Gyroscope: X: 420.00 Y: -262.50 Z: 122.50
2025-02-22 15:42:06,932
2025-02-22 15:42:06,Accelerometer: X: 12.93 Y: -1025.04 Z: 31.23
2025-02-22 15:42:06,Gyroscope: X: 402.50 Y: -315.00 Z: 140.00
2025-02-22 15:42:07,933
2025-02-22 15:42:07,Accelerometer: X: 12.93 Y: -1025.29 Z: 31.11
2025-02-22 15:42:07,Gyroscope: X: 437.50 Y: -280.00 Z: 105.00
2025-02-22 15:42:08,933
2025-02-22 15:42:08,Accelerometer: X: 13.05 Y: -1024.92 Z: 30.87
2025-02-22 15:42:08,Gyroscope: X: 385.00 Y: -262.50 Z: 157.50
2025-02-22 15:42:09,933
2025-02-22 15:42:09,Accelerometer: X: 13.05 Y: -1025.04 Z: 31.11
2025-02-22 15:42:09,Gyroscope: X: 437.50 Y: -262.50 Z: 192.50
2025-02-22 15:42:10,933
2025-02-22 15:42:10,Accelerometer: X: 12.69 Y: -1025.17 Z: 30.99
2025-02-22 15:42:10,Gyroscope: X: 350.00 Y: -350.00 Z: 122.50
2025-02-22 15:42:11,933
2025-02-22 15:42:11,Accelerometer: X: 12.81 Y: -1025.29 Z: 30.99
2025-02-22 15:42:12,Gyroscope: X: 350.00 Y: -297.50 Z: 105.00
2025-02-22 15:42:12,932
2025-02-22 15:42:12,Accelerometer: X: 10.00 Y: -1029.07 Z: 34.04
2025-02-22 15:42:13,Gyroscope: X: -70962.50 Y: 48492.50 Z: -6755.00
2025-02-22 15:42:13,932
2025-02-22 15:42:14,Accelerometer: X: 25.62 Y: -1024.80 Z: 32.82
2025-02-22 15:42:14,Gyroscope: X: 437.50 Y: -245.00 Z: 332.50
2025-02-22 15:42:14,22
2025-02-22 15:42:14,Accelerometer: X: 22.94 Y: -1024.92 Z: 32.57
2025-02-22 15:42:15,Gyroscope: X: 297.50 Y: -297.50 Z: 87.50
2025-02-22 15:42:15,23
2025-02-22 15:42:16,Accelerometer: X: 22.20 Y: -1024.80 Z: 32.70
2025-02-22 15:42:16,Gyroscope: X: 385.00 Y: -1400.00 Z: -612.50
2025-02-22 15:42:16,23
2025-02-22 15:42:17,Accelerometer: X: 22.45 Y: -1024.80 Z: 32.94
2025-02-22 15:42:17,Gyroscope: X: 367.50 Y: -367.50 Z: 140.00
2025-02-22 15:42:17,23
2025-02-22 15:42:17,Accelerometer: X: 21.72 Y: -1025.04 Z: 32.94
2025-02-22 15:42:18,Gyroscope: X: 402.50 Y: -315.00 Z: -17.50
2025-02-22 15:42:18,934
2025-02-22 15:42:19,Accelerometer: X: 15.37 Y: -1025.17 Z: 32.82
2025-02-22 15:42:19,Gyroscope: X: 280.00 Y: -332.50 Z: 210.00
2025-02-22 15:42:19,934
2025-02-22 15:42:20,Accelerometer: X: 12.32 Y: -1025.04 Z: 32.09
2025-02-22 15:42:20,Gyroscope: X: 402.50 Y: -332.50 Z: 105.00
2025-02-22 15:42:20,273
2025-02-22 15:42:21,Accelerometer: X: 12.44 Y: -1025.17 Z: 31.96
2025-02-22 15:42:21,Gyroscope: X: 455.00 Y: -297.50 Z: 140.00
2025-02-22 15:42:21,933
2025-02-22 15:42:22,Accelerometer: X: 12.32 Y: -1025.17 Z: 31.96
2025-02-22 15:42:22,Gyroscope: X: 385.00 Y: -350.00 Z: 105.00
2025-02-22 15:42:22,933
2025-02-22 15:42:23,Accelerometer: X: 11.96 Y: -1025.41 Z: 31.48
2025-02-22 15:42:23,Gyroscope: X: 315.00 Y: -227.50 Z: 262.50
2025-02-22 15:42:23,934
2025-02-22 15:42:24,Accelerometer: X: 10.86 Y: -1025.41 Z: 31.72
2025-02-22 15:42:24,Gyroscope: X: 402.50 Y: -297.50 Z: 122.50
2025-02-22 15:42:24,932
2025-02-22 15:42:25,Accelerometer: X: 10.86 Y: -1025.17 Z: 31.60
2025-02-22 15:42:25,Gyroscope: X: 367.50 Y: -315.00 Z: 157.50
2025-02-22 15:42:25,933
2025-02-22 15:42:26,Accelerometer: X: 10.74 Y: -1025.41 Z: 31.96
2025-02-22 15:42:26,Gyroscope: X: 315.00 Y: -245.00 Z: 122.50
2025-02-22 15:42:26,934
2025-02-22 15:42:27,Accelerometer: X: 10.86 Y: -1025.41 Z: 31.72
2025-02-22 15:42:27,Gyroscope: X: 315.00 Y: -227.50 Z: 140.00
2025-02-22 15:42:27,933
2025-02-22 15:42:28,Accelerometer: X: 10.61 Y: -1025.29 Z: 31.72
2025-02-22 15:42:28,Gyroscope: X: 385.00 Y: -262.50 Z: 192.50
2025-02-22 15:42:28,933
2025-02-22 15:42:29,Accelerometer: X: 10.61 Y: -1025.29 Z: 31.72
2025-02-22 15:42:29,Gyroscope: X: 350.00 Y: -280.00 Z: 122.50
2025-02-22 15:42:30,933
2025-02-22 15:42:30,Accelerometer: X: 10.74 Y: -1025.29 Z: 31.72
2025-02-22 15:42:30,Gyroscope: X: 350.00 Y: -245.00 Z: 122.50
2025-02-22 15:42:31,934
2025-02-22 15:42:31,Accelerometer: X: 10.61 Y: -1025.29 Z: 31.60
2025-02-22 15:42:31,Gyroscope: X: 420.00 Y: -280.00 Z: 122.50
2025-02-22 15:42:32,933
2025-02-22 15:42:32,Accelerometer: X: 10.61 Y: -1025.17 Z: 31.48
2025-02-22 15:42:32,Gyroscope: X: 367.50 Y: -297.50 Z: 157.50
2025-02-22 15:42:32,932
2025-02-22 15:42:33,Accelerometer: X: 11.96 Y: -1025.41 Z: 31.60
2025-02-22 15:42:33,Gyroscope: X: 367.50 Y: -262.50 Z: 245.00
2025-02-22 15:42:34,933
2025-02-22 15:42:34,Accelerometer: X: 10.61 Y: -1025.29 Z: 31.48
2025-02-22 15:42:34,Gyroscope: X: 437.50 Y: -280.00 Z: 122.50
2025-02-22 15:42:35,932
2025-02-22 15:42:35,Accelerometer: X: 10.25 Y: -1025.29 Z: 30.99
2025-02-22 15:42:36,Gyroscope: X: 385.00 Y: -315.00 Z: 105.00
2025-02-22 15:42:36,932
2025-02-22 15:42:36,Accelerometer: X: 10.37 Y: -1025.17 Z: 30.74
2025-02-22 15:42:37,Gyroscope: X: 402.50 Y: -262.50 Z: 122.50
2025-02-22 15:42:37,932
2025-02-22 15:42:37,Accelerometer: X: 10.00 Y: -1025.29 Z: 30.99
2025-02-22 15:42:38,Gyroscope: X: 332.50 Y: -332.50 Z: 105.00
2025-02-22 15:42:38,933
2025-02-22 15:42:38,Accelerometer: X: 26.84 Y: -1024.68 Z: 32.70
2025-02-22 15:42:39,Gyroscope: X: 402.50 Y: -297.50 Z: 297.50
2025-02-22 15:42:39,932
2025-02-22 15:42:39,Accelerometer: X: 26.60 Y: -1024.68 Z: 32.70
2025-02-22 15:42:39,Gyroscope: X: 472.50 Y: -315.00 Z: 157.50
2025-02-22 15:42:40,933
2025-02-22 15:42:40,Accelerometer: X: 26.11 Y: -1024.68 Z: 32.70
2025-02-22 15:42:41,Gyroscope: X: 350.00 Y: -350.00 Z: 122.50
2025-02-22 15:42:41,933
2025-02-22 15:42:41,Accelerometer: X: 25.86 Y: -1024.80 Z: 32.82
2025-02-22 15:42:42,Gyroscope: X: 437.50 Y: -280.00 Z: 122.50
2025-02-22 15:42:42,933
2025-02-22 15:42:42,Accelerometer: X: 25.74 Y: -1024.80 Z: 32.94
2025-02-22 15:42:43,Gyroscope: X: 385.00 Y: -297.50 Z: 157.50
2025-02-22 15:42:43,932
2025-02-22 15:42:43,Accelerometer: X: 25.74 Y: -1024.80 Z: 32.82
2025-02-22 15:42:44,Gyroscope: X: 402.50 Y: -315.00 Z: -52.50
2025-02-22 15:42:44,933
2025-02-22 15:42:44,Accelerometer: X: 25.86 Y: -1024.80 Z: 32.82
2025-02-22 15:42:45,Gyroscope: X: 350.00 Y: -280.00 Z: 175.00
2025-02-22 15:42:45,934
2025-02-22 15:42:45,Accelerometer: X: 25.50 Y: -1024.68 Z: 32.82
2025-02-22 15:42:46,Gyroscope: X: 402.50 Y: -315.00 Z: 175.00
2025-02-22 15:42:46,934
2025-02-22 15:42:46,Accelerometer: X: 25.62 Y: -1024.68 Z: 32.94
2025-02-22 15:42:47,Gyroscope: X: 437.50 Y: -280.00 Z: 87.50
2025-02-22 15:42:47,933
2025-02-22 15:42:47,Accelerometer: X: 25.38 Y: -1024.80 Z: 32.94
2025-02-22 15:42:48,Gyroscope: X: 385.00 Y: -280.00 Z: 122.50
2025-02-22 15:42:48,933
2025-02-22 15:42:48,Accelerometer: X: 29.89 Y: -1024.68 Z: 32.57
2025-02-22 15:42:49,Gyroscope: X: 280.00 Y: 787.50 Z: 997.50
2025-02-22 15:42:49,933
2025-02-22 15:42:50,Accelerometer: X: 29.04 Y: -1024.31 Z: 32.45
2025-02-22 15:42:50,Gyroscope: X: -245.00 Y: 4375.00 Z: 105.00
2025-02-22 15:42:50,933
2025-02-22 15:42:51,Accelerometer: X: 33.79 Y: -1024.80 Z: 33.18
2025-02-22 15:42:51,Gyroscope: X: 367.50 Y: -227.50 Z: 262.50
2025-02-22 15:42:51,933
2025-02-22 15:42:52,Accelerometer: X: 29.89 Y: -1024.56 Z: 33.18
2025-02-22 15:42:52,Gyroscope: X: 385.00 Y: -262.50 Z: 1697.50
2025-02-22 15:42:52,933
2025-02-22 15:42:53,Accelerometer: X: 29.65 Y: -1024.56 Z: 33.31
2025-02-22 15:42:53,Gyroscope: X: 437.50 Y: -315.00 Z: -735.00
2025-02-22 15:42:53,933
2025-02-22 15:42:54,Accelerometer: X: 36.60 Y: -1024.31 Z: 33.06
2025-02-22 15:42:54,Gyroscope: X: 437.50 Y: -245.00 Z: 542.50
2025-02-22 15:42:54,933
2025-02-22 15:42:55,Accelerometer: X: 33.67 Y: -1024.43 Z: 33.18
2025-02-22 15:42:55,Gyroscope: X: 385.00 Y: -402.50 Z: 805.00
2025-02-22 15:42:55,935
2025-02-22 15:42:56,Accelerometer: X: 44.41 Y: -1024.19 Z: 32.70
2025-02-22 15:42:56,Gyroscope: X: 420.00 Y: -350.00 Z: 262.50
2025-02-22 15:42:56,933
2025-02-22 15:42:57,Accelerometer: X: 49.78 Y: -1023.58 Z: 32.94
2025-02-22 15:42:57,Gyroscope: X: 735.00 Y: -525.00 Z: 4742.50
2025-02-22 15:42:57,933
2025-02-22 15:42:58,Accelerometer: X: 52.95 Y: -1023.58 Z: 32.33
2025-02-22 15:42:58,Gyroscope: X: 437.50 Y: -315.00 Z: 105.00
2025-02-22 15:42:58,933
2025-02-22 15:42:59,Accelerometer: X: 53.92 Y: -1023.58 Z: 32.45
2025-02-22 15:42:59,Gyroscope: X: 402.50 Y: -297.50 Z: 52.50
2025-02-22 15:42:59,933
2025-02-22 15:43:00,Accelerometer: X: 54.17 Y: -1023.70 Z: 32.21
2025-02-22 15:43:00,Gyroscope: X: 385.00 Y: -332.50 Z: 210.00
2025-02-22 15:43:01,933
2025-02-22 15:43:01,Accelerometer: X: 53.68 Y: -1023.58 Z: 32.45
2025-02-22 15:43:01,Gyroscope: X: 385.00 Y: -245.00 Z: 157.50
2025-02-22 15:43:02,935
2025-02-22 15:43:02,Accelerometer: X: 53.56 Y: -1023.58 Z: 32.70
2025-02-22 15:43:02,Gyroscope: X: 297.50 Y: -332.50 Z: 157.50
2025-02-22 15:43:03,932
2025-02-22 15:43:03,Accelerometer: X: 53.56 Y: -1023.58 Z: 32.21
2025-02-22 15:43:03,Gyroscope: X: 332.50 Y: -280.00 Z: 122.50
2025-02-22 15:43:04,932
2025-02-22 15:43:04,Accelerometer: X: 53.68 Y: -1023.58 Z: 32.21
2025-02-22 15:43:04,Gyroscope: X: 385.00 Y: -297.50 Z: 157.50
2025-02-22 15:43:05,933
2025-02-22 15:43:05,Accelerometer: X: 53.68 Y: -1023.82 Z: 31.96
2025-02-22 15:43:06,Gyroscope: X: 420.00 Y: -280.00 Z: 227.50
2025-02-22 15:43:06,933
2025-02-22 15:43:06,Accelerometer: X: 53.07 Y: -1023.82 Z: 32.21
2025-02-22 15:43:06,Gyroscope: X: 472.50 Y: -315.00 Z: 140.00
2025-02-22 15:43:07,932
2025-02-22 15:43:07,Accelerometer: X: 53.07 Y: -1023.70 Z: 32.33
2025-02-22 15:43:07,Gyroscope: X: 455.00 Y: -297.50 Z: 140.00
2025-02-22 15:43:08,933
2025-02-22 15:43:08,Accelerometer: X: 52.95 Y: -1023.70 Z: 32.21
2025-02-22 15:43:08,Gyroscope: X: 402.50 Y: -332.50 Z: 175.00
2025-02-22 15:43:09,932
2025-02-22 15:43:09,Accelerometer: X: 52.70 Y: -1023.58 Z: 32.33
2025-02-22 15:43:10,Gyroscope: X: 350.00 Y: -297.50 Z: 332.50
2025-02-22 15:43:10,932
2025-02-22 15:43:10,Accelerometer: X: 51.85 Y: -1023.82 Z: 32.45
2025-02-22 15:43:11,Gyroscope: X: 367.50 Y: -297.50 Z: 175.00
2025-02-22 15:43:11,933
2025-02-22 15:43:11,Accelerometer: X: 49.90 Y: -1023.82 Z: 32.45
2025-02-22 15:43:12,Gyroscope: X: 420.00 Y: -350.00 Z: -87.50
2025-02-22 15:43:12,727
2025-02-22 15:43:12,Accelerometer: X: 50.02 Y: -1023.95 Z: 32.82
2025-02-22 15:43:13,Gyroscope: X: 367.50 Y: -315.00 Z: 52.50
2025-02-22 15:43:13,933
2025-02-22 15:43:13,Accelerometer: X: 50.02 Y: -1023.82 Z: 32.82
2025-02-22 15:43:14,Gyroscope: X: 367.50 Y: -297.50 Z: 87.50
2025-02-22 15:43:14,932
2025-02-22 15:43:14,Accelerometer: X: 50.14 Y: -1023.70 Z: 32.45
2025-02-22 15:43:15,Gyroscope: X: 385.00 Y: -280.00 Z: 175.00
2025-02-22 15:43:15,933
2025-02-22 15:43:16,Accelerometer: X: 49.90 Y: -1023.82 Z: 32.82
2025-02-22 15:43:16,Gyroscope: X: 420.00 Y: -332.50 Z: 140.00
2025-02-22 15:43:16,933
2025-02-22 15:43:17,Accelerometer: X: 49.90 Y: -1023.82 Z: 32.94
2025-02-22 15:43:17,Gyroscope: X: 420.00 Y: -280.00 Z: 122.50
2025-02-22 15:43:17,933
2025-02-22 15:43:18,Accelerometer: X: 49.78 Y: -1023.82 Z: 32.82
2025-02-22 15:43:18,Gyroscope: X: 437.50 Y: -332.50 Z: 157.50
2025-02-22 15:43:18,933
2025-02-22 15:43:19,Accelerometer: X: 49.65 Y: -1023.82 Z: 32.70
2025-02-22 15:43:19,Gyroscope: X: 437.50 Y: -315.00 Z: 157.50
2025-02-22 15:43:19,933
2025-02-22 15:43:20,Accelerometer: X: 49.90 Y: -1023.95 Z: 32.70
2025-02-22 15:43:20,Gyroscope: X: 385.00 Y: -332.50 Z: 105.00
2025-02-22 15:43:20,933
2025-02-22 15:43:21,Accelerometer: X: 48.80 Y: -1024.07 Z: 33.18
2025-02-22 15:43:21,Gyroscope: X: 350.00 Y: -350.00 Z: 175.00
2025-02-22 15:43:21,932
2025-02-22 15:43:22,Accelerometer: X: 48.92 Y: -1023.95 Z: 33.31
2025-02-22 15:43:22,Gyroscope: X: 350.00 Y: -262.50 Z: 70.00
2025-02-22 15:43:22,933
2025-02-22 15:43:23,Accelerometer: X: 48.56 Y: -1023.82 Z: 33.18
2025-02-22 15:43:23,Gyroscope: X: 472.50 Y: -315.00 Z: 210.00
2025-02-22 15:43:23,933
2025-02-22 15:43:24,Accelerometer: X: 48.56 Y: -1023.95 Z: 33.18
2025-02-22 15:43:24,Gyroscope: X: 367.50 Y: -332.50 Z: 52.50
2025-02-22 15:43:24,932
2025-02-22 15:43:25,Accelerometer: X: 48.43 Y: -1023.95 Z: 33.06
