Timestamp,Data
2025-02-22 15:54:34,Accelerometer: X: -1002.84 Y: -71.49 Z: 63.68
2025-02-22 15:54:34,Gyroscope: X: 332.50 Y: -332.50 Z: 140.00
2025-02-22 15:54:35,323
2025-02-22 15:54:35,Accelerometer: X: -1002.60 Y: -73.81 Z: 64.66
2025-02-22 15:54:35,Gyroscope: X: 385.00 Y: -245.00 Z: 262.50
2025-02-22 15:54:36,324
2025-02-22 15:54:36,Accelerometer: X: -1002.72 Y: -70.03 Z: 64.29
2025-02-22 15:54:37,Gyroscope: X: 420.00 Y: -297.50 Z: 175.00
2025-02-22 15:54:37,323
2025-02-22 15:54:37,Accelerometer: X: -1001.62 Y: -95.53 Z: 63.44
2025-02-22 15:54:37,Gyroscope: X: -1085.00 Y: -210.00 Z: 157.50
2025-02-22 15:54:38,334
2025-02-22 15:54:38,Accelerometer: X: -1002.35 Y: -72.71 Z: 64.78
2025-02-22 15:54:39,Gyroscope: X: 350.00 Y: -297.50 Z: 87.50
2025-02-22 15:54:39,337
2025-02-22 15:54:39,Accelerometer: X: -1002.60 Y: -72.35 Z: 63.68
2025-02-22 15:54:40,Gyroscope: X: 385.00 Y: -245.00 Z: 122.50
2025-02-22 15:54:40,335
2025-02-22 15:54:41,Accelerometer: X: -1002.60 Y: -72.96 Z: 64.90
2025-02-22 15:54:41,Gyroscope: X: 350.00 Y: -315.00 Z: 175.00
2025-02-22 15:54:41,334
2025-02-22 15:54:42,Accelerometer: X: -1002.60 Y: -71.37 Z: 63.93
2025-02-22 15:54:42,Gyroscope: X: 420.00 Y: -315.00 Z: 157.50
2025-02-22 15:54:43,331
2025-02-22 15:54:43,Accelerometer: X: -1002.35 Y: -74.30 Z: 64.90
2025-02-22 15:54:43,Gyroscope: X: 367.50 Y: -315.00 Z: 35.00
2025-02-22 15:54:44,331
2025-02-22 15:54:44,Accelerometer: X: -1002.72 Y: -69.05 Z: 64.66
2025-02-22 15:54:45,Gyroscope: X: 402.50 Y: -420.00 Z: 262.50
2025-02-22 15:54:45,329
2025-02-22 15:54:45,Accelerometer: X: -1003.33 Y: -80.28 Z: 50.75
2025-02-22 15:54:46,Gyroscope: X: -10815.00 Y: -927.50 Z: 735.00
2025-02-22 15:54:46,332
2025-02-22 15:54:46,Accelerometer: X: -1002.60 Y: -73.20 Z: 65.15
2025-02-22 15:54:47,Gyroscope: X: 367.50 Y: -350.00 Z: 52.50
2025-02-22 15:54:47,332
2025-02-22 15:54:47,Accelerometer: X: -1002.72 Y: -72.71 Z: 63.68
2025-02-22 15:54:48,Gyroscope: X: 297.50 Y: -350.00 Z: 157.50
2025-02-22 15:54:48,332
2025-02-22 15:54:48,Accelerometer: X: -1002.60 Y: -73.08 Z: 65.15
2025-02-22 15:54:49,Gyroscope: X: 350.00 Y: -367.50 Z: 192.50
2025-02-22 15:54:49,333
2025-02-22 15:54:50,Accelerometer: X: -1002.72 Y: -73.81 Z: 63.44
2025-02-22 15:54:51,Gyroscope: X: 17.50 Y: -332.50 Z: 192.50
2025-02-22 15:54:51,333
2025-02-22 15:54:51,Accelerometer: X: -1002.60 Y: -74.66 Z: 64.42
2025-02-22 15:54:51,Gyroscope: X: 350.00 Y: -350.00 Z: 175.00
2025-02-22 15:54:52,330
2025-02-22 15:54:52,Accelerometer: X: -1002.60 Y: -67.71 Z: 64.78
2025-02-22 15:54:52,Gyroscope: X: 315.00 Y: -332.50 Z: 192.50
2025-02-22 15:54:53,329
2025-02-22 15:54:53,Accelerometer: X: -1003.57 Y: -43.80 Z: 65.15
2025-02-22 15:54:53,Gyroscope: X: 9292.50 Y: -332.50 Z: -612.50
2025-02-22 15:54:53,329
2025-02-22 15:54:54,Accelerometer: X: -1002.35 Y: -72.47 Z: 64.42
2025-02-22 15:54:54,Gyroscope: X: 402.50 Y: -367.50 Z: 227.50
2025-02-22 15:54:54,330
2025-02-22 15:54:54,Accelerometer: X: -1002.60 Y: -72.59 Z: 63.81
2025-02-22 15:54:54,Gyroscope: X: 315.00 Y: -297.50 Z: 140.00
2025-02-22 15:54:55,332
2025-02-22 15:54:55,Accelerometer: X: -1002.35 Y: -72.96 Z: 64.66
2025-02-22 15:54:55,Gyroscope: X: 280.00 Y: -192.50 Z: 0.00
2025-02-22 15:54:56,331
2025-02-22 15:54:56,Accelerometer: X: -1002.84 Y: -71.98 Z: 63.81
2025-02-22 15:54:56,Gyroscope: X: 332.50 Y: -262.50 Z: 227.50
2025-02-22 15:54:56,332
2025-02-22 15:54:57,Accelerometer: X: -1002.47 Y: -75.15 Z: 64.90
2025-02-22 15:54:57,Gyroscope: X: 332.50 Y: -262.50 Z: 140.00
2025-02-22 15:54:57,333
2025-02-22 15:54:58,Accelerometer: X: -1002.84 Y: -61.98 Z: 65.39
2025-02-22 15:54:58,Gyroscope: X: 997.50 Y: -157.50 Z: 17.50
2025-02-22 15:54:59,332
2025-02-22 15:54:59,Accelerometer: X: -1002.84 Y: -48.43 Z: 71.98
2025-02-22 15:54:59,Gyroscope: X: 13580.00 Y: 612.50 Z: -367.50
2025-02-22 15:55:00,330
2025-02-22 15:55:00,Accelerometer: X: -1007.60 Y: -53.19 Z: 5.12
2025-02-22 15:55:00,Gyroscope: X: -52202.50 Y: -2450.00 Z: 4725.00
2025-02-22 15:55:01,332
2025-02-22 15:55:01,Accelerometer: X: -1004.30 Y: -65.88 Z: 59.78
2025-02-22 15:55:01,Gyroscope: X: 120067.50 Y: 3675.00 Z: -5145.00
2025-02-22 15:55:02,327
2025-02-22 15:55:02,Accelerometer: X: -997.96 Y: -158.60 Z: 60.51
2025-02-22 15:55:02,Gyroscope: X: -56525.00 Y: -1155.00 Z: 2660.00
2025-02-22 15:55:03,330
2025-02-22 15:55:03,Accelerometer: X: -1001.62 Y: -126.88 Z: 32.45
2025-02-22 15:55:03,Gyroscope: X: 76842.50 Y: 2397.50 Z: -3885.00
2025-02-22 15:55:04,334
2025-02-22 15:55:04,Accelerometer: X: -998.20 Y: -209.60 Z: 42.21
2025-02-22 15:55:04,Gyroscope: X: -86677.50 Y: -2152.50 Z: 6125.00
2025-02-22 15:55:05,326
2025-02-22 15:55:05,Accelerometer: X: -1005.28 Y: -57.10 Z: -7.08
2025-02-22 15:55:05,Gyroscope: X: -44467.50 Y: -1995.00 Z: 1277.50
2025-02-22 15:55:06,330
2025-02-22 15:55:06,Accelerometer: X: -1000.89 Y: -30.99 Z: 124.93
2025-02-22 15:55:07,Gyroscope: X: 144305.00 Y: 5372.50 Z: -8715.00
2025-02-22 15:55:07,328
2025-02-22 15:55:07,Accelerometer: X: -1000.40 Y: -91.99 Z: 82.47
2025-02-22 15:55:08,Gyroscope: X: 41982.50 Y: 1102.50 Z: -1382.50
2025-02-22 15:55:08,331
2025-02-22 15:55:08,Accelerometer: X: -997.11 Y: -140.54 Z: 90.89
2025-02-22 15:55:09,Gyroscope: X: 65047.50 Y: 1977.50 Z: -4182.50
2025-02-22 15:55:09,332
2025-02-22 15:55:09,Accelerometer: X: -1004.79 Y: 26.84 Z: 103.09
2025-02-22 15:55:10,Gyroscope: X: -77962.50 Y: -3797.50 Z: 3605.00
2025-02-22 15:55:10,328
2025-02-22 15:55:10,Accelerometer: X: -1002.35 Y: -46.85 Z: 70.64
2025-02-22 15:55:11,Gyroscope: X: -1662.50 Y: -927.50 Z: -17.50
2025-02-22 15:55:11,333
2025-02-22 15:55:11,Accelerometer: X: -1002.11 Y: -77.47 Z: 66.61
2025-02-22 15:55:12,Gyroscope: X: 280.00 Y: -262.50 Z: 122.50
